equipo,rival,fecha,local_visitante,goles_favor,goles_contra,resultado,tipo_partido,clima,temperatura,humedad,dias_descanso,tiros_puerta,posesion,lesionados,suspendidos
Haití,México,2026-05-20,Visitante,1,2,Derrota,Liga de Naciones,Caluroso,29,62,5,4,45,4,0
Haití,Panamá,2026-05-09,Visitante,0,2,Derrota,Amistoso,Lluvia,20,83,3,4,36,1,1
Haití,Curazao,2026-04-25,Visitante,3,1,Victoria,Copa,Nublado,22,55,8,9,51,1,0
Haití,Estados Unidos,2026-04-16,Visitante,2,3,Derrota,Eliminatoria,Nublado,21,67,8,6,47,1,0
Haití,Jordania,2026-04-03,Visitante,2,2,Empate,Eliminatoria,Nublado,16,75,6,10,52,2,1
Haití,Bosnia y Herzegovina,2026-03-23,Local,1,1,Empate,Eliminatoria,Soleado,29,67,8,6,56,2,0
Haití,Uruguay,2026-03-13,Local,2,0,Victoria,Eliminatoria,Soleado,25,53,7,7,44,1,0
Haití,Francia,2026-03-04,Local,0,1,Derrota,Amistoso,Soleado,29,64,8,4,48,0,0
Haití,Australia,2026-02-18,Visitante,0,2,Derrota,Eliminatoria,Soleado,26,36,3,3,40,1,1
Haití,Uzbekistán,10/02/2026,Local,3,0,Victoria,Liga de Naciones,Lluvia,24,93,7,9,58,1,0
Haití,Corea del Sur,31/01/2026,Visitante,1,1,Empate,Amistoso,Caluroso,34,44,6,7,33,1,1
Haití,Marruecos,25/01/2026,Local,1,0,Victoria,Eliminatoria,Lluvia,7,77,12,7,58,1,0
Haití,Francia,20/01/2026,Visitante,1,1,Empate,Eliminatoria,Caluroso,27,68,9,6,50,1,0
Haití,Japón,14/01/2026,Local,2,0,Victoria,Oficial,Lluvia,18,68,6,4,60,0,1
Haití,Japón,03/01/2026,Local,0,0,Empate,Eliminatoria,Caluroso,30,73,8,6,45,2,0
Haití,Países Bajos,31/12/2025,Visitante,3,1,Victoria,Oficial,Soleado,17,47,4,8,41,1,1
Haití,Croacia,20/12/2025,Visitante,0,0,Empate,Copa,Frio,6,69,3,6,27,0,0
Haití,Turquía,16/12/2025,Visitante,2,2,Empate,Eliminatoria,Lluvia,29,90,12,8,50,1,0
Haití,Noruega,10/12/2025,Visitante,1,3,Derrota,Liga de Naciones,Caluroso,31,78,3,8,51,0,0
Haití,Escocia,29/11/2025,Local,2,0,Victoria,Amistoso,Soleado,21,69,10,7,48,0,0
Haití,Marruecos,23/11/2025,Visitante,1,0,Victoria,Amistoso,Lluvia,27,74,8,9,44,0,0
Haití,Curazao,18/11/2025,Visitante,3,0,Victoria,Eliminatoria,Frio,8,62,9,8,48,1,0
Haití,Suiza,10/11/2025,Visitante,2,3,Derrota,Amistoso,Caluroso,34,75,12,8,39,0,0
Haití,Suiza,02/11/2025,Visitante,1,2,Derrota,Oficial,Nublado,7,35,5,4,58,1,0
Haití,Argentina,29/10/2025,Visitante,0,2,Derrota,Eliminatoria,Nublado,11,66,6,3,53,2,0
Haití,República Checa,19/10/2025,Visitante,1,1,Empate,Copa,Soleado,31,73,12,10,62,2,0
Haití,Bélgica,12/10/2025,Local,2,1,Victoria,Eliminatoria,Frio,13,86,8,9,53,0,0
Haití,Francia,07/10/2025,Visitante,0,3,Derrota,Amistoso,Soleado,21,45,12,6,34,2,0
Haití,Marruecos,01/10/2025,Local,2,2,Empate,Copa,Soleado,25,81,9,6,51,0,0
Haití,Nueva Zelanda,21/09/2025,Local,1,0,Victoria,Eliminatoria,Nublado,15,83,10,5,45,1,1
Haití,Sudáfrica,17/09/2025,Visitante,2,1,Victoria,Eliminatoria,Caluroso,26,76,10,10,57,0,0
Haití,Canadá,06/09/2025,Visitante,1,0,Victoria,Liga de Naciones,Soleado,13,38,6,7,56,1,0
Haití,Brasil,30/08/2025,Local,2,1,Victoria,Copa,Caluroso,27,64,10,7,47,1,0
Haití,Canadá,25/08/2025,Visitante,0,0,Empate,Oficial,Caluroso,26,51,12,5,49,0,0
Haití,Uruguay,18/08/2025,Visitante,0,2,Derrota,Amistoso,Lluvia,10,77,8,4,52,1,1
Haití,Irán,09/08/2025,Local,2,1,Victoria,Oficial,Nublado,24,39,9,8,55,1,0
Haití,República Democrática del Congo,05/08/2025,Local,1,0,Victoria,Amistoso,Soleado,26,46,12,11,64,0,0
Haití,Egipto,28/07/2025,Visitante,2,1,Victoria,Eliminatoria,Lluvia,25,79,5,8,57,0,0
Haití,Noruega,22/07/2025,Visitante,3,2,Victoria,Copa,Frio,14,50,5,11,44,2,0
Haití,Francia,15/07/2025,Local,0,1,Derrota,Eliminatoria,Soleado,27,52,10,5,46,1,0
Haití,Nueva Zelanda,07/07/2025,Visitante,0,3,Derrota,Amistoso,Soleado,14,70,10,4,46,4,1
Haití,Alemania,28/06/2025,Visitante,3,0,Victoria,Amistoso,Caluroso,32,57,3,8,48,1,0
Haití,Alemania,23/06/2025,Visitante,1,2,Derrota,Amistoso,Frio,8,52,10,6,31,1,1
Haití,Brasil,16/06/2025,Visitante,1,3,Derrota,Eliminatoria,Lluvia,31,68,10,8,39,0,1
Haití,Nueva Zelanda,10/06/2025,Local,1,0,Victoria,Copa,Lluvia,14,68,12,8,57,0,0
Haití,Australia,31/05/2025,Visitante,3,0,Victoria,Liga de Naciones,Soleado,17,80,9,7,39,0,1
Haití,Irán,25/05/2025,Local,1,1,Empate,Amistoso,Lluvia,23,94,10,8,43,1,0
Haití,Nueva Zelanda,21/05/2025,Local,1,1,Empate,Amistoso,Lluvia,22,91,3,3,45,1,0
Haití,Egipto,13/05/2025,Visitante,0,1,Derrota,Copa,Caluroso,27,64,8,6,60,3,0
Inglaterra,Alemania,2026-05-29,Visitante,0,0,Empate,Oficial,Lluvia,25,76,9,5,64,1,0
Inglaterra,Austria,2026-05-20,Local,4,0,Victoria,Amistoso,Frio,9,69,8,6,64,3,1
Inglaterra,Países Bajos,2026-05-07,Visitante,0,2,Derrota,Copa,Soleado,19,37,8,5,38,0,0
Inglaterra,Suiza,2026-04-28,Visitante,1,0,Victoria,Eliminatoria,Soleado,19,56,8,4,54,3,0
Inglaterra,Bélgica,2026-04-15,Local,2,1,Victoria,Oficial,Lluvia,19,92,8,9,53,0,0
Inglaterra,Turquía,2026-04-03,Local,1,1,Empate,Eliminatoria,Soleado,22,37,7,7,48,1,0
Inglaterra,España,2026-03-23,Local,4,1,Victoria,Amistoso,Caluroso,29,50,7,12,60,4,0
Inglaterra,Egipto,2026-03-15,Visitante,3,0,Victoria,Oficial,Nublado,18,71,4,8,43,0,1
Inglaterra,Argelia,2026-03-01,Visitante,0,2,Derrota,Eliminatoria,Caluroso,30,50,9,5,48,1,0
Inglaterra,República Democrática del Congo,2026-02-18,Visitante,2,1,Victoria,Eliminatoria,Frio,7,72,8,7,50,0,1
Inglaterra,Catar,11/02/2026,Visitante,2,2,Empate,Amistoso,Frio,6,45,4,9,48,0,1
Inglaterra,Irán,01/02/2026,Visitante,2,2,Empate,Liga de Naciones,Soleado,11,57,7,5,42,1,0
Inglaterra,Arabia Saudita,26/01/2026,Visitante,3,1,Victoria,Eliminatoria,Nublado,20,74,10,10,56,0,0
Inglaterra,Canadá,21/01/2026,Visitante,2,0,Victoria,Eliminatoria,Caluroso,29,62,7,11,54,0,0
Inglaterra,Japón,13/01/2026,Local,1,2,Derrota,Oficial,Frio,5,84,9,6,48,1,1
Inglaterra,Portugal,06/01/2026,Local,0,1,Derrota,Eliminatoria,Nublado,23,55,6,4,53,1,0
Inglaterra,España,29/12/2025,Visitante,2,0,Victoria,Liga de Naciones,Caluroso,34,62,5,10,43,1,0
Inglaterra,Senegal,23/12/2025,Local,0,3,Derrota,Eliminatoria,Caluroso,35,83,6,7,51,2,0
Inglaterra,Bélgica,16/12/2025,Visitante,0,0,Empate,Oficial,Caluroso,26,43,7,3,39,0,1
Inglaterra,Arabia Saudita,08/12/2025,Visitante,3,2,Victoria,Amistoso,Nublado,31,80,10,5,44,3,0
Inglaterra,Costa de Marfil,29/11/2025,Visitante,2,0,Victoria,Liga de Naciones,Caluroso,26,71,8,8,58,1,1
Inglaterra,Bosnia y Herzegovina,26/11/2025,Local,0,1,Derrota,Amistoso,Frio,5,56,14,3,53,3,0
Inglaterra,Senegal,15/11/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,14,50,6,8,50,0,0
Inglaterra,Japón,10/11/2025,Visitante,1,1,Empate,Copa,Frio,11,49,5,4,50,0,0
Inglaterra,Argelia,05/11/2025,Visitante,4,0,Victoria,Eliminatoria,Nublado,34,79,8,9,46,1,1
Inglaterra,Curazao,28/10/2025,Local,0,1,Derrota,Oficial,Frio,6,71,12,3,58,0,0
Inglaterra,Escocia,19/10/2025,Local,3,0,Victoria,Oficial,Frio,3,78,12,10,52,0,0
Inglaterra,Suecia,15/10/2025,Visitante,2,0,Victoria,Liga de Naciones,Lluvia,21,87,10,5,49,1,0
Inglaterra,Irak,08/10/2025,Local,0,0,Empate,Eliminatoria,Nublado,11,59,3,6,71,1,0
Inglaterra,Cabo Verde,28/09/2025,Local,3,0,Victoria,Amistoso,Caluroso,33,43,3,7,46,3,1
Inglaterra,Argelia,22/09/2025,Local,6,0,Victoria,Eliminatoria,Soleado,16,83,7,12,49,0,0
Inglaterra,Suiza,16/09/2025,Visitante,3,0,Victoria,Amistoso,Caluroso,32,56,5,8,55,0,0
Inglaterra,Sudáfrica,10/09/2025,Local,2,0,Victoria,Oficial,Lluvia,23,85,10,8,56,1,0
Inglaterra,Haití,01/09/2025,Visitante,2,2,Empate,Amistoso,Frio,3,35,14,7,57,2,0
Inglaterra,Brasil,23/08/2025,Visitante,0,2,Derrota,Oficial,Nublado,16,52,10,8,40,0,1
Inglaterra,Irak,20/08/2025,Visitante,3,1,Victoria,Oficial,Caluroso,27,57,4,8,58,3,1
Inglaterra,Australia,11/08/2025,Visitante,2,1,Victoria,Oficial,Frio,8,37,8,7,50,2,0
Inglaterra,Francia,04/08/2025,Local,2,0,Victoria,Copa,Caluroso,34,69,14,8,56,0,2
Inglaterra,Estados Unidos,29/07/2025,Local,1,0,Victoria,Copa,Nublado,34,51,6,7,62,1,0
Inglaterra,Uzbekistán,23/07/2025,Local,2,0,Victoria,Oficial,Nublado,8,59,10,7,72,1,0
Inglaterra,Paraguay,15/07/2025,Visitante,2,2,Empate,Eliminatoria,Caluroso,36,36,10,8,51,0,0
Inglaterra,Croacia,07/07/2025,Local,1,0,Victoria,Eliminatoria,Soleado,19,65,8,7,49,2,0
Inglaterra,Bélgica,02/07/2025,Visitante,0,0,Empate,Eliminatoria,Frio,11,68,14,4,55,0,0
Inglaterra,Ecuador,23/06/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,31,70,3,4,51,1,0
Inglaterra,España,15/06/2025,Local,1,1,Empate,Amistoso,Frio,5,64,5,7,69,1,1
Inglaterra,Sudáfrica,10/06/2025,Local,1,0,Victoria,Eliminatoria,Soleado,11,47,6,6,62,2,0
Inglaterra,Ecuador,02/06/2025,Local,2,0,Victoria,Oficial,Caluroso,27,50,8,8,49,0,1
Inglaterra,Bélgica,28/05/2025,Visitante,1,1,Empate,Oficial,Nublado,6,47,6,6,44,2,2
Inglaterra,Sudáfrica,21/05/2025,Visitante,0,1,Derrota,Amistoso,Caluroso,34,50,4,4,54,1,1
Inglaterra,Curazao,11/05/2025,Visitante,0,1,Derrota,Amistoso,Lluvia,32,89,7,2,39,2,0
Irak,Corea del Sur,2026-05-28,Visitante,0,3,Derrota,Amistoso,Soleado,26,35,7,3,51,0,0
Irak,Jordania,2026-05-17,Local,2,0,Victoria,Eliminatoria,Soleado,22,64,4,6,51,1,0
Irak,Catar,2026-05-08,Local,1,1,Empate,Amistoso,Caluroso,28,39,5,4,51,0,0
Irak,Irán,2026-04-26,Local,2,1,Victoria,Amistoso,Soleado,21,50,3,6,45,0,2
Irak,Japón,2026-04-17,Local,3,1,Victoria,Eliminatoria,Lluvia,16,73,8,7,57,1,1
Irak,Australia,2026-04-05,Local,1,1,Empate,Liga de Naciones,Frio,7,51,3,6,56,1,0
Irak,Uzbekistán,2026-03-26,Visitante,1,1,Empate,Eliminatoria,Soleado,29,61,6,8,47,1,0
Irak,Croacia,2026-03-13,Local,1,0,Victoria,Eliminatoria,Soleado,24,61,6,4,35,0,1
Irak,Francia,2026-03-01,Local,1,2,Derrota,Eliminatoria,Soleado,20,36,9,2,49,0,1
Irak,Estados Unidos,2026-02-19,Local,1,0,Victoria,Amistoso,Frio,10,62,3,3,54,1,0
Irak,Paraguay,12/02/2026,Visitante,0,1,Derrota,Copa,Nublado,23,42,7,6,51,1,1
Irak,México,05/02/2026,Local,1,0,Victoria,Oficial,Caluroso,27,68,10,4,44,0,0
Irak,Arabia Saudita,25/01/2026,Visitante,1,1,Empate,Oficial,Frio,13,59,6,6,44,0,0
Irak,Australia,20/01/2026,Local,0,1,Derrota,Copa,Soleado,31,79,5,6,40,2,1
Irak,Irán,13/01/2026,Visitante,3,3,Empate,Liga de Naciones,Lluvia,19,85,6,8,52,1,0
Irak,Francia,04/01/2026,Visitante,1,1,Empate,Eliminatoria,Soleado,27,83,4,5,55,1,0
Irak,Cabo Verde,31/12/2025,Local,2,1,Victoria,Eliminatoria,Frio,9,79,10,7,34,1,0
Irak,Escocia,25/12/2025,Local,1,1,Empate,Oficial,Caluroso,32,55,9,7,67,1,0
Irak,Estados Unidos,17/12/2025,Visitante,2,4,Derrota,Eliminatoria,Nublado,14,71,4,4,56,3,0
Irak,Ghana,11/12/2025,Local,0,1,Derrota,Liga de Naciones,Lluvia,13,94,4,7,46,0,0
Irak,Uruguay,04/12/2025,Visitante,2,0,Victoria,Eliminatoria,Nublado,20,76,5,7,55,1,0
Irak,Brasil,24/11/2025,Local,0,1,Derrota,Eliminatoria,Lluvia,27,94,9,7,50,1,0
Irak,Argelia,16/11/2025,Local,2,0,Victoria,Oficial,Nublado,31,54,14,7,59,3,0
Irak,Curazao,13/11/2025,Visitante,0,3,Derrota,Copa,Lluvia,24,66,8,6,48,4,0
Irak,Senegal,06/11/2025,Local,4,0,Victoria,Eliminatoria,Lluvia,28,77,8,10,50,2,1
Irak,Argentina,30/10/2025,Local,0,2,Derrota,Eliminatoria,Soleado,24,72,14,4,37,1,1
Irak,Suiza,21/10/2025,Local,2,2,Empate,Eliminatoria,Nublado,22,42,3,8,56,0,1
Irak,Estados Unidos,14/10/2025,Visitante,0,1,Derrota,Liga de Naciones,Frio,4,74,14,5,36,0,0
Irak,Alemania,06/10/2025,Visitante,0,3,Derrota,Oficial,Lluvia,9,75,14,4,50,1,0
Irak,Australia,29/09/2025,Local,0,0,Empate,Liga de Naciones,Nublado,19,55,14,7,36,1,0
Irak,Brasil,25/09/2025,Visitante,2,2,Empate,Liga de Naciones,Nublado,8,40,10,7,36,0,1
Irak,Noruega,16/09/2025,Visitante,1,0,Victoria,Liga de Naciones,Frio,13,44,6,7,41,1,0
Irak,Nueva Zelanda,08/09/2025,Visitante,0,1,Derrota,Eliminatoria,Soleado,29,41,9,3,44,1,0
Irak,Haití,04/09/2025,Local,0,1,Derrota,Amistoso,Soleado,29,44,14,3,48,0,0
Irak,Ghana,25/08/2025,Visitante,2,1,Victoria,Copa,Soleado,8,39,10,9,49,1,0
Irak,Portugal,19/08/2025,Local,1,1,Empate,Oficial,Nublado,24,80,8,6,39,0,0
Irak,Curazao,10/08/2025,Local,3,0,Victoria,Liga de Naciones,Caluroso,33,44,3,9,59,2,0
Irak,Egipto,05/08/2025,Local,3,1,Victoria,Eliminatoria,Soleado,5,85,6,10,55,1,0
Irak,Japón,27/07/2025,Visitante,0,1,Derrota,Eliminatoria,Nublado,28,39,3,5,38,3,0
Irak,Colombia,23/07/2025,Local,2,2,Empate,Eliminatoria,Frio,13,86,14,10,39,0,1
Irak,Australia,15/07/2025,Local,0,0,Empate,Eliminatoria,Caluroso,32,83,14,4,56,1,0
Irak,Costa de Marfil,10/07/2025,Visitante,0,1,Derrota,Oficial,Nublado,15,77,7,4,48,0,2
Irak,Egipto,01/07/2025,Visitante,0,1,Derrota,Amistoso,Caluroso,35,51,9,5,49,2,0
Irak,Austria,26/06/2025,Visitante,3,1,Victoria,Liga de Naciones,Soleado,30,56,10,5,44,2,0
Irak,Curazao,17/06/2025,Visitante,0,2,Derrota,Copa,Soleado,19,69,6,4,50,1,1
Irak,Francia,09/06/2025,Local,0,2,Derrota,Copa,Caluroso,35,87,5,8,35,1,0
Irak,México,01/06/2025,Visitante,1,5,Derrota,Eliminatoria,Lluvia,22,73,10,5,43,1,0
Irak,Nueva Zelanda,26/05/2025,Visitante,0,1,Derrota,Liga de Naciones,Nublado,7,81,9,3,56,1,0
Irak,Senegal,20/05/2025,Visitante,0,2,Derrota,Copa,Soleado,12,37,9,4,43,0,0
Irak,Senegal,12/05/2025,Visitante,0,0,Empate,Oficial,Frio,4,38,6,4,55,1,0
Irán,Japón,2026-05-31,Visitante,1,0,Victoria,Eliminatoria,Lluvia,21,89,3,7,49,2,0
Irán,Irak,2026-05-18,Visitante,0,2,Derrota,Eliminatoria,Caluroso,35,42,8,4,51,3,0
Irán,Uzbekistán,2026-05-09,Visitante,1,2,Derrota,Eliminatoria,Frio,12,54,7,6,55,1,0
Irán,Corea del Sur,2026-04-26,Local,1,3,Derrota,Eliminatoria,Frio,9,59,7,10,54,0,0
Irán,Arabia Saudita,2026-04-16,Local,1,0,Victoria,Eliminatoria,Frio,8,54,9,5,47,1,1
Irán,Australia,2026-04-04,Visitante,3,0,Victoria,Eliminatoria,Soleado,18,40,4,11,48,0,0
Irán,Jordania,2026-03-23,Visitante,3,2,Victoria,Liga de Naciones,Soleado,20,56,4,11,57,0,0
Irán,Curazao,2026-03-12,Local,0,2,Derrota,Eliminatoria,Frio,11,63,3,6,59,1,0
Irán,Turquía,2026-03-03,Visitante,2,1,Victoria,Amistoso,Nublado,16,62,8,6,53,1,0
Irán,Países Bajos,2026-02-18,Visitante,1,1,Empate,Eliminatoria,Caluroso,29,61,4,5,46,1,0
Irán,Argentina,07/02/2026,Local,0,3,Derrota,Eliminatoria,Nublado,17,66,14,6,55,0,0
Irán,Arabia Saudita,02/02/2026,Local,2,0,Victoria,Copa,Nublado,15,69,6,11,56,2,0
Irán,Sudáfrica,27/01/2026,Local,2,0,Victoria,Oficial,Soleado,34,80,3,8,62,0,0
Irán,Catar,21/01/2026,Local,1,2,Derrota,Eliminatoria,Nublado,25,54,10,6,44,1,0
Irán,Arabia Saudita,13/01/2026,Local,0,1,Derrota,Oficial,Nublado,24,64,8,5,42,2,2
Irán,Bélgica,04/01/2026,Local,2,1,Victoria,Eliminatoria,Frio,6,41,8,9,60,0,0
Irán,República Checa,31/12/2025,Visitante,2,1,Victoria,Amistoso,Caluroso,33,37,3,9,56,0,1
Irán,Marruecos,20/12/2025,Visitante,0,0,Empate,Liga de Naciones,Caluroso,32,79,6,5,46,2,1
Irán,Catar,16/12/2025,Visitante,5,1,Victoria,Oficial,Lluvia,27,91,12,10,52,4,0
Irán,Escocia,09/12/2025,Local,1,1,Empate,Oficial,Lluvia,31,77,7,4,45,0,0
Irán,Ghana,29/11/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,20,42,8,6,33,3,0
Irán,Marruecos,22/11/2025,Visitante,0,0,Empate,Copa,Nublado,30,69,10,4,47,2,0
Irán,Corea del Sur,15/11/2025,Local,2,2,Empate,Copa,Soleado,13,77,14,8,51,1,0
Irán,Haití,09/11/2025,Local,2,0,Victoria,Oficial,Nublado,30,47,10,7,58,0,0
Irán,Nueva Zelanda,01/11/2025,Local,2,0,Victoria,Eliminatoria,Lluvia,25,70,8,6,47,1,1
Irán,Paraguay,27/10/2025,Local,2,0,Victoria,Oficial,Lluvia,14,87,6,9,70,0,1
Irán,Estados Unidos,21/10/2025,Visitante,0,1,Derrota,Liga de Naciones,Lluvia,19,74,10,3,38,2,1
Irán,Argentina,15/10/2025,Local,2,0,Victoria,Eliminatoria,Soleado,7,66,12,5,45,1,1
Irán,Ecuador,04/10/2025,Local,0,0,Empate,Eliminatoria,Soleado,21,66,6,4,46,3,1
Irán,Portugal,27/09/2025,Local,0,0,Empate,Oficial,Caluroso,31,40,10,2,38,1,1
Irán,República Checa,21/09/2025,Local,2,2,Empate,Liga de Naciones,Soleado,21,42,4,5,65,3,0
Irán,Noruega,16/09/2025,Visitante,0,2,Derrota,Oficial,Frio,11,59,10,4,43,2,1
Irán,Escocia,10/09/2025,Local,2,1,Victoria,Liga de Naciones,Soleado,9,58,12,4,57,1,1
Irán,Alemania,30/08/2025,Local,1,0,Victoria,Eliminatoria,Soleado,19,53,8,5,46,1,2
Irán,Argentina,25/08/2025,Visitante,0,1,Derrota,Amistoso,Lluvia,15,88,4,2,46,2,0
Irán,Croacia,17/08/2025,Local,0,1,Derrota,Eliminatoria,Frio,8,59,3,7,48,0,0
Irán,Suiza,11/08/2025,Local,3,0,Victoria,Amistoso,Lluvia,16,81,8,6,38,2,0
Irán,Escocia,03/08/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,33,68,8,8,59,0,0
Irán,Colombia,27/07/2025,Local,0,0,Empate,Eliminatoria,Caluroso,33,78,5,5,53,1,0
Irán,Catar,21/07/2025,Local,1,0,Victoria,Amistoso,Frio,14,65,6,3,54,4,1
Irán,Estados Unidos,12/07/2025,Visitante,0,3,Derrota,Oficial,Lluvia,16,78,5,6,54,0,0
Irán,Sudáfrica,08/07/2025,Local,3,1,Victoria,Oficial,Lluvia,25,87,7,11,40,0,0
Irán,Senegal,02/07/2025,Local,2,1,Victoria,Liga de Naciones,Soleado,32,59,6,9,47,0,1
Irán,Japón,24/06/2025,Local,1,4,Derrota,Amistoso,Nublado,13,81,4,3,34,1,0
Irán,Inglaterra,14/06/2025,Visitante,1,4,Derrota,Amistoso,Lluvia,20,68,14,4,46,2,0
Irán,Brasil,11/06/2025,Local,0,1,Derrota,Oficial,Lluvia,12,72,14,9,44,2,1
Irán,Curazao,31/05/2025,Visitante,1,1,Empate,Amistoso,Lluvia,16,92,8,5,41,1,1
Irán,Escocia,24/05/2025,Visitante,0,0,Empate,Oficial,Frio,11,42,9,8,52,0,0
Irán,Corea del Sur,20/05/2025,Local,2,1,Victoria,Oficial,Nublado,28,68,14,6,50,2,0
Irán,República Checa,10/05/2025,Local,0,0,Empate,Oficial,Caluroso,26,57,12,4,50,2,0
Japón,Irak,2026-05-30,Local,1,1,Empate,Liga de Naciones,Soleado,22,53,5,6,54,0,0
Japón,Catar,2026-05-20,Visitante,2,2,Empate,Eliminatoria,Lluvia,15,73,5,8,54,0,0
Japón,Irán,2026-05-09,Visitante,1,3,Derrota,Copa,Soleado,19,35,8,4,61,0,1
Japón,Arabia Saudita,2026-04-27,Local,1,1,Empate,Amistoso,Soleado,25,53,5,7,61,0,0
Japón,Australia,2026-04-14,Local,2,0,Victoria,Eliminatoria,Caluroso,28,35,4,10,54,0,1
Japón,Jordania,2026-04-04,Local,2,0,Victoria,Amistoso,Nublado,21,59,4,7,59,1,0
Japón,Uzbekistán,2026-03-25,Local,2,1,Victoria,Liga de Naciones,Soleado,27,68,7,8,46,1,0
Japón,Argentina,2026-03-14,Visitante,0,0,Empate,Amistoso,Soleado,29,45,7,4,54,1,0
Japón,Suecia,2026-03-01,Local,0,0,Empate,Amistoso,Lluvia,25,79,4,5,49,3,0
Japón,Haití,2026-02-20,Visitante,0,2,Derrota,Liga de Naciones,Soleado,25,50,7,5,47,0,0
Japón,Uruguay,09/02/2026,Local,2,0,Victoria,Amistoso,Frio,11,54,8,9,40,3,0
Japón,República Democrática del Congo,03/02/2026,Local,4,0,Victoria,Liga de Naciones,Frio,12,71,12,10,54,1,0
Japón,Irak,26/01/2026,Local,1,0,Victoria,Copa,Soleado,32,41,9,5,46,0,0
Japón,República Checa,19/01/2026,Visitante,2,0,Victoria,Amistoso,Nublado,20,67,4,10,65,0,0
Japón,Cabo Verde,12/01/2026,Local,1,0,Victoria,Copa,Frio,12,68,10,8,47,1,0
Japón,Colombia,07/01/2026,Local,1,1,Empate,Liga de Naciones,Soleado,8,64,8,7,47,0,0
Japón,Colombia,01/01/2026,Visitante,0,2,Derrota,Oficial,Lluvia,17,66,14,6,55,3,0
Japón,Croacia,26/12/2025,Visitante,1,0,Victoria,Copa,Nublado,33,87,14,7,49,3,2
Japón,Países Bajos,18/12/2025,Local,1,2,Derrota,Eliminatoria,Frio,12,64,3,6,52,0,0
Japón,Noruega,09/12/2025,Visitante,2,5,Derrota,Oficial,Nublado,5,47,7,8,50,1,0
Japón,Sudáfrica,02/12/2025,Visitante,1,2,Derrota,Amistoso,Frio,8,77,3,8,45,1,0
Japón,Bélgica,27/11/2025,Visitante,2,2,Empate,Liga de Naciones,Nublado,19,39,6,11,49,1,1
Japón,Países Bajos,19/11/2025,Visitante,0,1,Derrota,Oficial,Caluroso,33,53,10,3,45,2,1
Japón,Suecia,10/11/2025,Local,2,0,Victoria,Eliminatoria,Caluroso,34,36,5,8,53,1,0
Japón,Marruecos,04/11/2025,Visitante,2,2,Empate,Copa,Lluvia,11,82,14,9,55,0,2
Japón,Senegal,29/10/2025,Local,2,1,Victoria,Oficial,Nublado,33,54,3,6,56,1,0
Japón,Estados Unidos,22/10/2025,Visitante,2,1,Victoria,Liga de Naciones,Soleado,14,48,9,8,47,1,0
Japón,Irak,14/10/2025,Visitante,1,0,Victoria,Copa,Lluvia,14,84,9,6,54,2,1
Japón,Países Bajos,09/10/2025,Visitante,3,0,Victoria,Oficial,Lluvia,22,66,10,9,61,1,0
Japón,Portugal,29/09/2025,Local,0,0,Empate,Amistoso,Lluvia,16,89,7,4,70,1,1
Japón,Curazao,24/09/2025,Local,2,2,Empate,Oficial,Frio,12,87,12,8,59,1,0
Japón,Suiza,18/09/2025,Visitante,0,1,Derrota,Amistoso,Nublado,14,37,14,3,54,0,0
Japón,Paraguay,12/09/2025,Local,3,2,Victoria,Liga de Naciones,Frio,13,54,5,11,59,1,0
Japón,Nueva Zelanda,02/09/2025,Visitante,2,2,Empate,Liga de Naciones,Lluvia,21,84,10,7,59,0,1
Japón,Nueva Zelanda,25/08/2025,Visitante,3,0,Victoria,Eliminatoria,Soleado,9,80,14,10,52,0,0
Japón,Bosnia y Herzegovina,20/08/2025,Local,4,1,Victoria,Liga de Naciones,Soleado,34,82,12,10,52,2,0
Japón,Jordania,11/08/2025,Visitante,1,1,Empate,Oficial,Nublado,23,84,10,4,47,2,0
Japón,Alemania,04/08/2025,Visitante,2,0,Victoria,Eliminatoria,Soleado,22,44,5,9,50,0,0
Japón,Arabia Saudita,31/07/2025,Visitante,0,0,Empate,Liga de Naciones,Caluroso,31,71,14,6,48,1,0
Japón,México,24/07/2025,Visitante,0,0,Empate,Liga de Naciones,Lluvia,21,79,12,5,53,1,0
Japón,Uzbekistán,16/07/2025,Visitante,2,2,Empate,Amistoso,Soleado,33,61,3,9,49,2,0
Japón,Australia,08/07/2025,Local,1,0,Victoria,Copa,Soleado,14,88,3,8,53,1,0
Japón,Australia,03/07/2025,Local,0,1,Derrota,Eliminatoria,Soleado,8,60,5,6,45,0,0
Japón,Arabia Saudita,24/06/2025,Visitante,1,1,Empate,Eliminatoria,Lluvia,23,90,10,6,68,2,0
Japón,República Democrática del Congo,20/06/2025,Visitante,4,0,Victoria,Eliminatoria,Soleado,21,40,8,7,47,0,0
Japón,Cabo Verde,12/06/2025,Local,2,1,Victoria,Eliminatoria,Frio,12,72,6,5,50,0,1
Japón,México,05/06/2025,Visitante,1,0,Victoria,Eliminatoria,Nublado,34,62,12,3,35,0,0
Japón,República Checa,29/05/2025,Visitante,2,2,Empate,Eliminatoria,Caluroso,35,62,6,8,55,0,0
Japón,República Checa,21/05/2025,Local,2,0,Victoria,Liga de Naciones,Lluvia,12,83,12,5,43,0,1
